55.369866, 10.433368
55.369819, 10.433370
55.369820, 10.433515
55.369732, 10.433644
55.369711, 10.433625
55.369700, 10.433597
55.369691, 10.433565
55.369688, 10.433513
55.369697, 10.433454
55.369707, 10.433426
55.369722, 10.433402
55.369784, 10.433204
55.369722, 10.433402
55.369819, 10.433370
55.369866, 10.433368

