55.370716, 10.431517
55.370774, 10.431510
55.371049, 10.431469
55.371045, 10.431348
55.370976, 10.431310
55.370959, 10.431334
55.370946, 10.431384
55.370946, 10.431429
55.370964, 10.431460
55.370994, 10.431477
55.371049, 10.431471
55.370774, 10.431510
55.370716, 10.431517

